IN_SABATISTA,NU_NOTA_COMP3,Q002,TP_STATUS_REDACAO,NU_IDADE,TP_NACIONALIDADE,NU_NOTA_LC,Q006,Q024,NU_NOTA_COMP2,Q001,TP_SEXO,TP_LINGUA,TP_ESCOLA,Q047,IN_CEGUEIRA,NU_NOTA_CN,TP_COR_RACA,Q025,NU_NOTA_COMP4,IN_IDOSO,TP_PRESENCA_LC,TP_ST_CONCLUSAO,NU_NOTA_REDACAO,TP_PRESENCA_MT,NU_NOTA_CH,IN_BAIXA_VISAO,IN_DISCALCULIA,NU_NOTA_COMP1,IN_SURDEZ,SG_UF_RESIDENCIA,IN_DISLEXIA,TP_PRESENCA_CN,TP_PRESENCA_CH,NU_NOTA_COMP5,Q026,TP_ANO_CONCLUIU,IN_GESTANTE,IN_TREINEIRO
0,80.0,E,1.0,17,2,422.5,G,A,80.0,E,F,0,2,A,0,458.3,1,A,80.0,0,1,2,360.0,1,508.7,0,0,80.0,0,SC,0,1,1,40.0,C,0,0,0
0,160.0,F,1.0,19,1,614.3,G,B,160.0,E,M,0,1,A,0,643.6,1,B,160.0,0,1,1,760.0,1,601.9,0,0,160.0,0,MG,0,1,1,120.0,B,1,0,0
0,100.0,B,1.0,24,1,557.7,B,A,100.0,D,M,1,1,A,0,434.4,3,A,120.0,0,1,1,600.0,1,536.0,0,0,140.0,0,RJ,0,1,1,140.0,B,5,0,0
0,120.0,B,1.0,36,1,499.8,A,A,120.0,B,F,1,1,A,0,405.0,3,A,120.0,0,1,1,560.0,1,526.2,0,0,120.0,0,AM,0,1,1,80.0,B,10,0,0
0,80.0,C,1.0,17,1,569.1,C,C,80.0,H,M,0,2,A,0,553.3,4,B,120.0,0,1,2,500.0,1,563.6,0,0,140.0,0,PR,0,1,1,80.0,B,0,0,0
0,0.0,E,0.0,25,1,0.0,B,A,0.0,E,F,0,1,A,0,0.0,2,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,RJ,0,0,0,0.0,C,8,0,0
0,80.0,E,1.0,18,2,475.7,D,A,100.0,D,F,1,1,A,0,424.8,3,A,100.0,0,1,3,400.0,1,474.0,0,0,100.0,0,BA,0,1,1,20.0,B,0,0,0
0,200.0,D,1.0,17,1,623.1,B,B,200.0,C,M,0,2,A,0,572.5,3,A,200.0,0,1,2,960.0,1,652.3,0,0,160.0,0,CE,0,1,1,200.0,A,0,0,0
0,120.0,E,1.0,19,1,476.0,C,B,120.0,D,M,1,2,A,0,408.4,3,B,120.0,0,1,2,560.0,1,516.4,0,0,120.0,0,BA,0,1,1,80.0,C,0,0,0
0,0.0,E,0.0,26,1,0.0,C,B,0.0,E,F,1,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PA,0,0,0,0.0,B,2,0,0
1,120.0,E,1.0,17,1,560.4,H,B,120.0,F,M,0,2,A,0,451.4,3,B,120.0,0,1,2,540.0,1,546.7,0,0,140.0,0,ES,0,1,1,40.0,A,0,0,0
0,80.0,E,1.0,20,1,515.7,C,A,80.0,E,M,1,1,A,0,423.6,1,B,80.0,0,1,4,440.0,1,518.0,0,0,120.0,0,PR,0,1,1,80.0,B,0,0,0
0,140.0,E,1.0,22,1,616.3,D,A,160.0,H,F,1,1,A,0,520.0,3,A,140.0,0,1,1,700.0,1,533.5,0,0,140.0,0,AP,0,1,1,120.0,B,5,0,0
0,100.0,E,1.0,28,1,486.2,C,A,100.0,H,F,1,1,A,0,496.7,1,A,120.0,0,1,4,500.0,1,494.7,0,0,140.0,0,MG,0,1,1,40.0,B,0,0,0
0,80.0,E,1.0,17,1,524.7,C,B,80.0,C,M,0,1,A,0,479.5,3,B,80.0,0,1,3,380.0,1,629.5,0,0,80.0,0,MG,0,1,1,60.0,A,0,0,1
0,80.0,C,1.0,27,1,410.3,C,A,120.0,C,M,1,1,A,0,459.2,3,A,120.0,0,1,1,540.0,1,475.4,0,0,120.0,0,BA,0,1,1,100.0,C,7,0,0
0,100.0,A,1.0,22,1,520.1,C,A,120.0,B,F,1,1,A,0,449.9,3,A,120.0,0,1,1,520.0,1,507.5,0,0,100.0,0,GO,0,1,1,80.0,C,3,0,0
0,0.0,B,0.0,44,1,0.0,B,B,0.0,B,F,0,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,TO,0,0,0,0.0,B,10,0,0
0,160.0,F,1.0,17,1,626.2,E,B,160.0,H,F,0,2,A,0,375.8,3,B,160.0,0,1,2,800.0,1,628.9,0,0,160.0,0,DF,0,1,1,160.0,C,0,0,0
0,100.0,D,1.0,15,1,476.8,C,B,100.0,D,F,1,1,D,0,488.4,3,B,120.0,0,1,3,480.0,1,534.4,0,0,120.0,0,CE,0,1,1,40.0,A,0,0,1
0,0.0,B,0.0,29,1,0.0,C,B,0.0,C,F,1,1,A,0,0.0,2,B,0.0,0,0,4,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,B,0,0,0
0,120.0,E,1.0,21,1,579.6,K,C,120.0,F,F,0,1,D,0,598.9,1,B,120.0,0,1,1,600.0,1,607.1,0,0,120.0,0,SP,0,1,1,120.0,B,4,0,0
0,80.0,B,1.0,18,1,563.4,C,A,100.0,H,F,0,1,A,0,436.3,3,A,120.0,0,1,1,480.0,1,540.5,0,0,120.0,0,PR,0,1,1,60.0,B,1,0,0
0,0.0,E,0.0,32,1,0.0,D,A,0.0,F,M,0,1,A,0,507.7,3,A,0.0,0,0,1,0.0,0,411.0,0,0,0.0,0,AL,0,1,1,0.0,C,1,0,0
0,0.0,B,6.0,18,1,525.1,D,B,0.0,B,F,0,2,A,0,384.0,3,A,0.0,0,1,2,0.0,1,443.0,0,0,0.0,0,PA,0,1,1,0.0,B,0,0,0
0,0.0,E,0.0,26,2,0.0,B,A,0.0,E,F,1,1,A,0,0.0,2,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PE,0,0,0,0.0,B,9,0,0
0,80.0,B,1.0,20,1,560.7,B,A,80.0,D,F,0,1,A,0,482.2,3,A,100.0,0,1,1,400.0,1,560.6,0,0,120.0,0,PE,0,1,1,20.0,C,2,0,0
0,120.0,C,1.0,16,1,528.5,D,B,140.0,D,F,0,1,A,0,537.0,2,B,120.0,0,1,3,640.0,1,415.5,0,0,140.0,0,CE,0,1,1,120.0,A,0,0,1
0,120.0,E,1.0,16,1,416.8,C,A,120.0,E,F,0,1,A,0,416.5,3,A,120.0,0,1,3,560.0,1,474.0,0,0,120.0,0,MG,0,1,1,80.0,A,0,0,1
0,120.0,F,1.0,15,1,525.3,F,B,120.0,E,F,0,1,E,0,464.7,2,B,120.0,0,1,3,560.0,1,558.6,0,0,120.0,0,PE,0,1,1,80.0,A,0,0,1
0,0.0,A,0.0,41,1,0.0,E,B,0.0,A,F,0,1,A,0,0.0,2,B,0.0,0,0,4,0.0,0,0.0,0,0,0.0,0,PR,0,0,0,0.0,C,0,0,0
0,0.0,D,0.0,17,1,0.0,D,A,0.0,B,F,1,1,A,0,0.0,3,A,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,CE,0,0,0,0.0,A,0,0,1
0,120.0,C,1.0,18,1,448.9,B,A,120.0,B,F,1,1,A,0,418.7,3,A,120.0,0,1,1,500.0,1,492.7,0,0,80.0,0,ES,0,1,1,60.0,B,1,0,0
0,120.0,C,1.0,23,1,503.5,B,A,120.0,B,F,0,1,A,0,444.2,3,A,120.0,0,1,1,520.0,1,530.0,0,0,120.0,0,MA,0,1,1,40.0,A,3,0,0
0,0.0,B,0.0,31,1,0.0,C,A,0.0,B,M,1,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,CE,0,0,0,0.0,C,10,0,0
0,120.0,E,1.0,22,1,432.6,E,B,120.0,E,F,1,1,A,0,407.3,1,B,140.0,0,1,1,580.0,1,459.1,0,0,140.0,0,RS,0,1,1,60.0,B,1,0,0
0,120.0,E,1.0,21,1,595.9,C,B,140.0,E,F,0,1,A,0,595.6,3,B,120.0,0,1,1,620.0,1,596.0,0,0,120.0,0,SP,0,1,1,120.0,B,3,0,0
0,100.0,B,1.0,20,1,548.5,C,B,100.0,B,F,1,1,A,0,546.1,1,B,120.0,0,1,4,480.0,1,494.7,0,0,120.0,0,ES,0,1,1,40.0,B,0,0,0
0,120.0,D,1.0,21,1,461.3,N,D,140.0,D,F,1,1,A,0,373.2,1,B,160.0,0,1,4,740.0,1,561.6,0,0,160.0,0,PR,0,1,1,160.0,C,0,0,0
0,160.0,H,1.0,24,1,615.9,C,B,200.0,B,F,0,1,A,0,532.9,1,B,200.0,0,1,1,880.0,1,619.0,0,0,160.0,0,SP,0,1,1,160.0,B,7,0,0
0,80.0,B,1.0,33,1,522.7,E,B,120.0,B,F,1,1,A,0,383.8,3,A,80.0,0,1,1,440.0,1,539.3,0,0,120.0,0,CE,0,1,1,40.0,B,10,0,0
0,120.0,E,1.0,22,1,501.2,D,B,100.0,E,F,0,2,A,0,417.8,1,B,80.0,0,1,2,500.0,1,507.4,0,0,120.0,0,PR,0,1,1,80.0,C,0,0,0
0,140.0,D,1.0,20,1,639.8,H,B,160.0,F,F,0,1,B,0,561.6,3,A,140.0,0,1,1,700.0,1,673.7,0,0,160.0,0,MG,0,1,1,100.0,A,3,0,0
0,140.0,E,1.0,17,1,563.2,E,C,120.0,E,F,1,2,B,0,510.8,3,A,120.0,0,1,2,640.0,1,586.2,0,0,140.0,0,MA,0,1,1,120.0,A,0,0,0
0,0.0,E,0.0,21,1,0.0,B,A,0.0,E,F,0,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,B,1,0,0
0,160.0,E,1.0,17,1,584.2,K,C,160.0,E,M,0,3,D,0,599.7,1,B,160.0,0,1,2,760.0,1,634.3,0,0,120.0,0,RJ,0,1,1,160.0,A,0,0,0
0,0.0,E,0.0,40,1,0.0,B,B,0.0,C,M,0,1,A,0,0.0,5,B,0.0,0,0,4,0.0,0,0.0,0,0,0.0,0,AM,0,0,0,0.0,B,0,0,0
0,120.0,B,1.0,18,1,487.0,B,B,120.0,B,F,1,1,A,0,373.2,3,B,120.0,0,1,3,560.0,1,380.6,0,0,120.0,0,CE,0,1,1,80.0,A,0,0,0
0,80.0,A,1.0,19,2,435.6,B,A,80.0,A,F,1,2,A,0,414.2,1,A,60.0,0,1,2,340.0,1,491.9,0,0,80.0,0,GO,0,1,1,40.0,A,0,0,0
0,80.0,C,1.0,19,1,535.0,B,A,120.0,C,F,0,1,A,0,472.2,2,A,100.0,0,1,1,520.0,1,583.3,0,0,100.0,0,MS,0,1,1,120.0,B,2,0,0
0,100.0,E,1.0,22,1,520.7,C,B,100.0,H,F,0,1,A,0,480.8,3,A,100.0,0,1,4,480.0,1,471.7,0,0,120.0,0,RJ,0,1,1,60.0,C,0,0,0
0,0.0,A,0.0,22,1,0.0,B,A,0.0,A,F,1,1,A,0,0.0,0,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PA,0,0,0,0.0,A,3,0,0
0,80.0,D,1.0,17,1,444.6,B,A,120.0,D,M,0,1,A,0,382.1,3,A,140.0,0,1,3,480.0,1,515.0,0,0,120.0,0,PI,0,1,1,20.0,A,0,0,1
0,0.0,E,0.0,19,1,0.0,C,B,0.0,H,F,0,1,A,0,381.8,3,B,0.0,0,0,1,0.0,0,546.2,0,0,0.0,0,SP,0,1,1,0.0,A,1,0,0
0,0.0,C,0.0,19,1,0.0,C,A,0.0,A,M,0,1,A,0,0.0,5,A,0.0,0,0,4,0.0,0,0.0,0,0,0.0,0,DF,0,0,0,0.0,B,0,0,0
0,0.0,E,0.0,23,1,0.0,C,A,0.0,D,M,0,2,A,0,0.0,2,B,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,B,0,0,0
0,0.0,C,0.0,26,1,0.0,G,B,0.0,D,M,1,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,B,1,0,0
0,100.0,D,1.0,18,1,515.8,D,A,120.0,H,M,1,2,A,0,377.5,1,A,120.0,0,1,2,560.0,1,407.9,0,0,120.0,0,CE,0,1,1,100.0,A,0,0,0
0,120.0,E,1.0,16,1,559.5,E,B,120.0,E,F,0,1,A,0,558.9,1,B,140.0,0,1,3,580.0,1,567.7,0,0,160.0,0,SP,0,1,1,40.0,A,0,0,1
0,40.0,B,1.0,61,1,399.3,C,A,80.0,E,M,1,1,A,0,402.3,1,A,80.0,0,1,1,320.0,1,429.0,0,0,80.0,0,RJ,0,1,1,40.0,B,10,0,0
0,100.0,C,1.0,20,1,508.6,C,B,80.0,C,F,1,1,A,0,412.3,3,A,120.0,0,1,1,480.0,1,485.9,0,0,120.0,0,MG,0,1,1,60.0,A,2,0,0
0,160.0,E,1.0,18,1,610.8,E,B,160.0,E,M,0,1,A,0,546.4,1,B,140.0,0,1,1,720.0,1,576.2,0,0,140.0,0,MS,0,1,1,120.0,C,1,0,0
0,100.0,E,1.0,18,1,506.1,E,B,120.0,E,F,1,2,A,0,462.1,1,B,100.0,0,1,2,500.0,1,453.6,0,0,120.0,0,CE,0,1,1,60.0,A,0,0,0
0,100.0,B,1.0,20,1,507.6,C,A,120.0,B,M,1,2,A,0,476.9,1,A,100.0,0,1,2,460.0,1,557.1,0,0,100.0,0,BA,0,1,1,40.0,A,0,0,0
0,0.0,B,0.0,21,1,0.0,C,A,0.0,B,M,1,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,B,4,0,0
0,120.0,B,1.0,18,1,564.8,C,B,120.0,B,M,1,1,A,0,573.5,1,B,140.0,0,1,1,600.0,1,611.5,0,0,120.0,0,PI,0,1,1,100.0,A,1,0,0
0,120.0,F,1.0,17,1,551.5,B,B,120.0,C,F,1,2,A,0,427.6,1,B,120.0,0,1,2,540.0,1,490.1,0,0,120.0,0,SP,0,1,1,60.0,A,0,0,0
0,120.0,D,1.0,18,1,570.8,D,B,120.0,E,M,1,1,A,0,516.4,3,A,120.0,0,1,1,520.0,1,592.6,0,0,120.0,0,DF,0,1,1,40.0,C,1,0,0
0,100.0,D,1.0,17,1,551.2,B,A,80.0,B,F,1,2,A,0,474.8,1,A,120.0,0,1,2,460.0,1,503.8,0,0,120.0,0,CE,0,1,1,40.0,A,0,0,0
0,80.0,B,1.0,17,1,477.2,G,B,80.0,C,F,0,2,A,0,434.8,3,B,80.0,0,1,2,360.0,1,559.4,0,0,80.0,0,SP,0,1,1,40.0,A,0,0,0
0,120.0,F,1.0,18,1,545.3,B,A,120.0,C,M,0,2,A,0,437.4,4,A,120.0,0,1,2,560.0,1,531.0,0,0,120.0,0,PE,0,1,1,80.0,A,0,0,0
0,100.0,F,1.0,23,1,393.0,F,B,120.0,E,M,1,1,A,0,540.2,1,B,120.0,0,1,1,640.0,1,512.2,0,0,140.0,0,MG,0,1,1,160.0,B,5,0,0
0,80.0,E,1.0,18,1,523.5,B,B,80.0,E,M,1,2,A,0,498.1,3,B,80.0,0,1,2,380.0,1,553.6,0,0,80.0,0,CE,0,1,1,60.0,A,0,0,0
0,120.0,D,1.0,22,1,496.4,F,B,120.0,D,F,1,1,A,0,475.3,0,B,120.0,0,1,4,600.0,1,511.4,0,0,140.0,0,PR,0,1,1,100.0,C,0,0,0
0,0.0,B,0.0,21,1,0.0,B,B,0.0,H,F,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PE,0,0,0,0.0,B,3,0,0
0,60.0,B,1.0,20,1,387.0,C,A,60.0,B,F,1,2,A,0,500.9,3,A,80.0,0,1,2,320.0,1,369.6,0,0,80.0,0,CE,0,1,1,40.0,A,0,0,0
0,100.0,B,1.0,27,1,374.1,B,A,100.0,B,F,1,1,A,0,401.6,3,B,80.0,0,1,1,400.0,1,374.5,0,0,100.0,0,PA,0,1,1,20.0,C,7,0,0
0,120.0,E,1.0,17,1,619.6,H,B,120.0,E,F,0,3,D,0,612.8,1,B,120.0,0,1,2,580.0,1,660.6,0,0,120.0,0,RS,0,1,1,100.0,A,0,0,0
0,140.0,E,1.0,17,1,525.7,D,B,160.0,B,F,1,1,A,0,415.0,1,A,120.0,0,1,3,680.0,1,511.8,0,0,120.0,0,RO,0,1,1,140.0,A,0,0,1
0,100.0,B,1.0,18,1,501.8,B,A,120.0,E,M,1,2,A,0,428.4,3,A,100.0,0,1,2,500.0,1,489.0,0,0,100.0,0,PI,0,1,1,80.0,A,0,0,0
0,140.0,E,1.0,23,1,518.8,K,C,140.0,E,F,1,1,D,0,521.5,1,B,160.0,0,1,1,760.0,1,610.8,0,0,160.0,0,MS,0,1,1,160.0,C,6,0,0
0,80.0,E,1.0,18,1,535.7,H,A,80.0,E,M,1,1,C,0,522.2,3,B,40.0,0,1,3,360.0,1,537.3,0,0,80.0,0,BA,0,1,1,80.0,C,0,0,0
0,40.0,C,1.0,29,1,588.4,B,A,40.0,C,M,1,1,A,0,503.4,3,A,160.0,0,1,1,440.0,1,547.3,0,0,160.0,0,PE,0,1,1,40.0,B,10,0,0
0,120.0,E,1.0,17,1,640.8,B,A,100.0,C,F,0,2,A,0,585.3,1,A,120.0,0,1,2,500.0,1,598.4,0,0,120.0,0,SP,0,1,1,40.0,A,0,0,0
0,120.0,D,1.0,22,1,541.2,B,B,120.0,D,M,1,1,D,0,408.6,1,B,120.0,0,1,1,560.0,1,563.3,0,0,120.0,0,PE,0,1,1,80.0,B,4,0,0
0,120.0,H,1.0,17,1,523.2,B,A,140.0,E,F,1,2,A,0,572.2,1,A,120.0,0,1,2,600.0,1,586.5,0,0,140.0,0,CE,0,1,1,80.0,A,0,0,0
0,100.0,F,1.0,17,1,559.6,M,C,80.0,E,F,1,3,D,0,411.8,1,B,80.0,0,1,2,440.0,1,491.7,0,0,140.0,0,SP,0,1,1,40.0,A,0,0,0
0,100.0,D,1.0,17,1,471.1,D,B,80.0,E,F,1,2,A,0,431.5,1,B,80.0,0,1,2,460.0,1,454.6,0,0,120.0,0,SP,0,1,1,80.0,A,0,0,0
0,160.0,B,1.0,18,1,551.5,B,A,140.0,B,F,0,2,A,0,556.4,3,A,160.0,0,1,2,720.0,1,587.1,0,0,140.0,0,MG,0,1,1,120.0,A,0,0,0
0,0.0,H,0.0,28,1,0.0,B,A,0.0,B,F,0,1,A,0,0.0,2,A,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,PI,0,0,0,0.0,A,0,0,0
0,140.0,F,1.0,17,1,545.9,G,B,120.0,F,F,1,3,D,0,375.0,1,B,120.0,0,1,2,660.0,1,550.6,0,0,120.0,0,PE,0,1,1,160.0,A,0,0,0
0,0.0,C,0.0,21,1,0.0,C,A,0.0,B,F,0,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,GO,0,0,0,0.0,A,3,0,0
0,80.0,E,1.0,19,1,471.3,E,B,80.0,C,F,1,1,A,0,469.4,1,B,100.0,0,1,1,400.0,1,525.7,0,0,100.0,0,SP,0,1,1,40.0,C,2,0,0
0,80.0,B,1.0,23,2,431.0,B,B,80.0,B,M,1,1,A,0,500.9,3,A,80.0,0,1,1,380.0,1,389.0,0,0,80.0,0,PI,0,1,1,60.0,A,6,0,0
0,120.0,A,1.0,37,1,449.0,A,A,80.0,A,F,1,1,A,0,421.1,1,A,120.0,0,1,1,560.0,1,434.9,0,0,120.0,0,PB,0,1,1,120.0,A,5,0,0
0,0.0,C,0.0,19,1,0.0,B,B,0.0,B,M,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,RJ,0,0,0,0.0,A,1,0,0
0,40.0,B,1.0,21,1,369.8,B,A,40.0,C,F,1,1,A,0,421.3,2,A,80.0,0,1,1,260.0,1,456.1,0,0,100.0,0,BA,0,1,1,0.0,B,2,0,0
0,0.0,G,0.0,15,1,0.0,G,D,0.0,F,F,0,1,E,0,0.0,1,B,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,ES,0,0,0,0.0,A,0,0,1
0,80.0,B,1.0,19,1,455.1,B,A,100.0,A,F,0,1,A,0,368.3,4,A,80.0,0,1,1,360.0,1,490.0,0,0,80.0,0,AL,0,1,1,20.0,B,2,0,0
0,120.0,C,1.0,21,1,601.2,E,B,120.0,E,F,0,1,A,0,570.6,1,B,140.0,0,1,1,620.0,1,584.0,0,0,160.0,0,SP,0,1,1,80.0,B,3,0,0
0,140.0,H,1.0,18,1,496.3,B,A,120.0,H,F,1,2,A,0,466.7,3,A,160.0,0,1,2,640.0,1,513.2,0,0,160.0,0,RJ,0,1,1,60.0,A,0,0,0
0,0.0,B,0.0,26,1,0.0,B,A,0.0,B,F,0,1,A,0,0.0,3,A,0.0,0,0,4,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,A,0,0,0
0,0.0,C,0.0,25,1,0.0,C,B,0.0,E,F,1,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,B,7,0,0
0,80.0,C,1.0,18,1,414.5,D,B,80.0,D,M,1,1,A,0,393.0,1,B,100.0,0,1,3,380.0,1,470.5,0,0,80.0,0,PR,0,1,1,40.0,A,0,0,1
0,160.0,F,1.0,19,1,579.9,P,B,160.0,F,M,0,1,D,0,525.1,1,B,160.0,0,1,1,760.0,1,587.1,0,0,120.0,0,AL,0,1,1,160.0,A,2,0,0
0,140.0,D,1.0,17,1,576.5,D,B,140.0,C,M,0,2,A,0,593.7,1,B,120.0,0,1,2,680.0,1,578.6,0,0,160.0,0,RJ,0,1,1,120.0,A,0,0,0
0,140.0,F,1.0,16,1,534.5,H,A,120.0,F,M,0,3,D,0,472.3,3,B,120.0,0,1,2,600.0,1,583.2,0,0,120.0,0,BA,0,1,1,100.0,A,0,0,0
0,0.0,B,0.0,18,1,0.0,B,A,0.0,B,M,0,2,A,0,431.0,2,A,0.0,0,0,2,0.0,0,463.7,0,0,0.0,0,BA,0,1,1,0.0,A,0,0,0
0,140.0,E,1.0,18,1,530.7,G,C,180.0,H,F,0,2,A,0,412.1,2,A,120.0,0,1,2,580.0,1,558.6,0,0,120.0,0,ES,0,1,1,20.0,C,0,0,0
0,120.0,F,1.0,16,1,418.0,E,A,140.0,B,F,0,1,A,0,369.7,2,B,160.0,0,1,3,640.0,1,529.1,0,0,120.0,0,ES,0,1,1,100.0,A,0,0,1
0,120.0,D,1.0,17,1,586.2,C,B,120.0,B,F,0,1,A,0,567.2,4,B,120.0,0,1,3,600.0,1,579.5,0,0,140.0,0,PB,0,1,1,100.0,A,0,0,1
0,120.0,D,1.0,18,1,562.2,C,B,160.0,D,F,1,1,C,0,498.7,3,A,140.0,0,1,3,680.0,1,519.0,0,0,140.0,0,PB,0,1,1,120.0,A,0,0,1
0,0.0,E,0.0,18,1,0.0,E,B,0.0,B,M,1,1,A,0,0.0,2,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,RJ,0,0,0,0.0,A,1,0,0
0,100.0,B,1.0,21,1,496.5,B,A,80.0,B,F,1,1,A,0,395.5,1,A,100.0,0,1,3,440.0,1,482.8,0,0,120.0,0,GO,0,1,1,40.0,B,0,0,0
0,120.0,H,1.0,16,1,523.8,B,B,120.0,H,F,1,2,A,0,450.8,3,A,80.0,0,1,2,580.0,1,509.2,0,0,120.0,0,CE,0,1,1,140.0,A,0,0,0
0,80.0,E,1.0,15,1,516.9,C,B,80.0,B,F,1,1,A,0,392.3,3,B,100.0,0,1,3,420.0,1,512.2,0,0,120.0,0,MA,0,1,1,40.0,A,0,0,1
0,0.0,E,0.0,22,1,0.0,F,B,0.0,C,M,0,1,A,0,0.0,3,B,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,C,0,0,0
0,120.0,B,1.0,18,1,524.6,D,A,120.0,C,F,1,2,A,0,389.8,2,B,120.0,0,1,2,560.0,1,439.4,0,0,140.0,0,GO,0,1,1,60.0,C,0,0,0
0,0.0,B,0.0,17,1,0.0,C,B,0.0,B,M,1,1,A,0,0.0,4,A,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,A,0,0,1
0,0.0,E,0.0,17,1,0.0,C,A,0.0,E,F,1,1,A,0,0.0,0,A,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,A,0,0,1
0,0.0,B,0.0,22,1,0.0,D,B,0.0,D,F,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,C,5,0,0
0,0.0,D,0.0,35,1,0.0,D,B,0.0,D,M,1,1,A,0,0.0,2,B,0.0,0,0,4,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,C,0,0,0
0,80.0,E,1.0,17,1,506.8,D,A,120.0,B,F,0,2,A,0,409.9,0,B,100.0,0,1,2,480.0,1,515.7,0,0,120.0,0,SP,0,1,1,60.0,A,0,0,0
0,0.0,C,0.0,21,1,0.0,C,B,0.0,E,F,0,1,E,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,ES,0,0,0,0.0,B,3,0,0
0,120.0,C,1.0,18,1,516.5,D,B,120.0,D,F,0,2,A,0,409.4,1,B,140.0,0,1,2,620.0,1,534.6,0,0,160.0,0,RJ,0,1,1,80.0,A,0,0,0
0,0.0,H,0.0,21,1,0.0,B,A,0.0,H,M,1,2,A,0,0.0,3,A,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,CE,0,0,0,0.0,A,0,0,0
0,100.0,D,1.0,18,1,403.8,B,A,80.0,B,M,1,2,A,0,399.8,2,A,100.0,0,1,2,440.0,1,494.7,0,0,120.0,0,MT,0,1,1,40.0,A,0,0,0
0,80.0,E,1.0,17,1,506.9,C,A,120.0,E,F,1,1,A,0,402.5,1,A,120.0,0,1,3,520.0,1,518.4,0,0,100.0,0,GO,0,1,1,100.0,C,0,0,1
0,100.0,E,1.0,17,1,570.8,B,A,120.0,E,M,0,1,A,0,452.3,3,A,120.0,0,1,3,520.0,1,636.5,0,0,120.0,0,MG,0,1,1,60.0,C,0,0,1
0,80.0,E,1.0,17,1,497.5,D,A,100.0,E,M,1,2,A,0,390.0,1,A,100.0,0,1,2,440.0,1,537.9,0,0,120.0,0,PR,0,1,1,40.0,B,0,0,0
0,120.0,E,1.0,19,1,637.6,C,A,140.0,C,M,1,1,A,0,589.1,1,A,160.0,0,1,1,700.0,1,607.8,0,0,160.0,0,MG,0,1,1,120.0,A,1,0,0
0,80.0,E,1.0,22,1,501.7,B,A,120.0,B,F,1,1,A,0,415.5,3,A,120.0,0,1,1,500.0,1,469.5,0,0,120.0,0,PI,0,1,1,60.0,A,5,0,0
0,100.0,B,1.0,34,1,460.0,B,A,120.0,B,F,1,1,A,0,412.3,3,A,100.0,0,1,4,480.0,1,382.1,0,0,100.0,0,GO,0,1,1,60.0,B,0,0,0
0,0.0,B,0.0,20,1,0.0,B,A,0.0,B,M,1,2,A,0,0.0,3,A,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,CE,0,0,0,0.0,A,0,0,0
0,100.0,H,1.0,17,1,530.7,B,A,100.0,E,F,1,2,A,0,427.4,3,A,120.0,0,1,2,500.0,1,506.6,0,0,120.0,0,MT,0,1,1,60.0,A,0,0,0
0,100.0,D,1.0,19,1,420.5,G,B,120.0,E,M,1,1,A,0,389.5,3,B,120.0,0,1,4,580.0,1,430.6,0,0,120.0,0,MG,0,1,1,120.0,A,0,0,0
0,100.0,F,1.0,23,1,475.8,E,B,120.0,C,M,0,1,A,0,400.2,3,B,80.0,0,1,1,460.0,1,512.3,0,0,120.0,0,MG,0,1,1,40.0,C,2,0,0
